Year,Measure Type,Leading 10 Ranking,Measure,Group,Subgroup,Estimate Type,Estimate,Standard Error,Lower 95% CI,Upper 95% CI,Reliable
2016,By primary diagnosis,8,8. Diseases of the circulatory system,By primary payment source,Private insurance,Visit count,921000.0,116000.0,693000.0,1149000.0,Yes
2016,By primary diagnosis,8,8. Diseases of the circulatory system,By primary payment source,Medicare,Visit count,2254000.0,276000.0,1713000.0,2795000.0,Yes
2016,By primary diagnosis,8,8. Diseases of the circulatory system,By primary payment source,Medicaid,Visit count,680000.0,102000.0,481000.0,879000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,Total,All visits,Visit count,3672000.0,303000.0,3078000.0,4267000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By sex,Female,Visit count,1853000.0,176000.0,1507000.0,2198000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By sex,Male,Visit count,1820000.0,202000.0,1424000.0,2216000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By age,0-17 years old,Visit count,1568000.0,170000.0,1234000.0,1901000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By age,18-44 years old,Visit count,1239000.0,151000.0,944000.0,1535000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By age,45-64 years old,Visit count,447000.0,72000.0,306000.0,588000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By age,65+ years old,Visit count,419000.0,77000.0,268000.0,569000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By race/ethnicity,Non-Hispanic white,Visit count,1591000.0,157000.0,1284000.0,1898000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By race/ethnicity,Non-Hispanic black,Visit count,1063000.0,131000.0,807000.0,1319000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By race/ethnicity,Hispanic,Visit count,789000.0,143000.0,508000.0,1070000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By race/ethnicity,Non-Hispanic other,Visit count,229000.0,65000.0,101000.0,357000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By region,Northeast,Visit count,837000.0,127000.0,588000.0,1086000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By region,Midwest,Visit count,753000.0,124000.0,511000.0,995000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By region,South,Visit count,1231000.0,181000.0,875000.0,1587000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By region,West,Visit count,851000.0,166000.0,525000.0,1177000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By metropolitan statistical area (MSA),MSA,Visit count,2959000.0,277000.0,2417000.0,3502000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By metropolitan statistical area (MSA),Non-MSA,Visit count,713000.0,153000.0,412000.0,1014000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By primary payment source,Private insurance,Visit count,809000.0,126000.0,563000.0,1056000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By primary payment source,Medicare,Visit count,472000.0,81000.0,314000.0,630000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By primary payment source,Medicaid,Visit count,1528000.0,173000.0,1189000.0,1866000.0,Yes
2016,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By primary payment source,Uninsured,Visit count,248000.0,55000.0,140000.0,356000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,Total,All visits,Visit count,5037000.0,376000.0,4301000.0,5773000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By sex,Female,Visit count,2534000.0,236000.0,2070000.0,2997000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By sex,Male,Visit count,2503000.0,214000.0,2084000.0,2923000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By age,0-17 years old,Visit count,1182000.0,159000.0,870000.0,1495000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By age,18-44 years old,Visit count,2143000.0,192000.0,1767000.0,2519000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By age,45-64 years old,Visit count,1068000.0,131000.0,811000.0,1325000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By age,65+ years old,Visit count,644000.0,101000.0,446000.0,842000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By race/ethnicity,Non-Hispanic white,Visit count,3024000.0,266000.0,2502000.0,3545000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By race/ethnicity,Non-Hispanic black,Visit count,1076000.0,151000.0,781000.0,1371000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By race/ethnicity,Hispanic,Visit count,850000.0,127000.0,601000.0,1098000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By region,Northeast,Visit count,811000.0,149000.0,519000.0,1103000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By region,Midwest,Visit count,943000.0,152000.0,646000.0,1240000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By region,South,Visit count,2009000.0,222000.0,1575000.0,2443000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By region,West,Visit count,1274000.0,214000.0,854000.0,1694000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By metropolitan statistical area (MSA),MSA,Visit count,4228000.0,375000.0,3494000.0,4962000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By metropolitan statistical area (MSA),Non-MSA,Visit count,809000.0,147000.0,522000.0,1096000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By primary payment source,Private insurance,Visit count,1106000.0,143000.0,826000.0,1387000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By primary payment source,Medicare,Visit count,749000.0,107000.0,539000.0,958000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By primary payment source,Medicaid,Visit count,1877000.0,186000.0,1511000.0,2242000.0,Yes
2016,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By primary payment source,Uninsured,Visit count,533000.0,101000.0,336000.0,730000.0,Yes
2017,By primary diagnosis,0,All diagnoses,Total,All visits,Visit count,138977000.0,10277000.0,118835000.0,159120000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By sex,Female,Visit count,77215000.0,5846000.0,65757000.0,88674000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By sex,Male,Visit count,61762000.0,4589000.0,52767000.0,70757000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By age,0-17 years old,Visit count,33698000.0,4133000.0,25598000.0,41798000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By age,18-44 years old,Visit count,53072000.0,4123000.0,44992000.0,61153000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By age,45-64 years old,Visit count,29828000.0,2462000.0,25002000.0,34653000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By age,65+ years old,Visit count,22379000.0,2068000.0,18325000.0,26433000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By race/ethnicity,Non-Hispanic white,Visit count,77187000.0,6145000.0,65144000.0,89231000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By race/ethnicity,Non-Hispanic black,Visit count,34846000.0,3486000.0,28015000.0,41678000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By race/ethnicity,Hispanic,Visit count,22077000.0,3241000.0,15724000.0,28430000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By race/ethnicity,Non-Hispanic other,Visit count,4866000.0,889000.0,3124000.0,6608000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By region,Northeast,Visit count,18450000.0,3495000.0,11600000.0,25300000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By region,Midwest,Visit count,36860000.0,5146000.0,26774000.0,46947000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By region,South,Visit count,59389000.0,7000000.0,45670000.0,73109000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By region,West,Visit count,24277000.0,4135000.0,16173000.0,32382000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By metropolitan statistical area (MSA),MSA,Visit count,120450000.0,10174000.0,100509000.0,140391000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By metropolitan statistical area (MSA),Non-MSA,Visit count,18527000.0,3067000.0,12517000.0,24538000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By primary payment source,Private insurance,Visit count,33369000.0,2752000.0,27975000.0,38763000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By primary payment source,Medicare,Visit count,25663000.0,2361000.0,21035000.0,30291000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By primary payment source,Medicaid,Visit count,50917000.0,5283000.0,40563000.0,61271000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By primary payment source,Uninsured,Visit count,11250000.0,1647000.0,8022000.0,14479000.0,Yes
2017,By primary diagnosis,0,All diagnoses,By primary payment source,Other,Visit count,4123000.0,677000.0,2796000.0,5451000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",Total,All visits,Visit count,32600000.0,2593000.0,27517000.0,37682000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By sex,Female,Visit count,19414000.0,1630000.0,16220000.0,22608000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By sex,Male,Visit count,13186000.0,1061000.0,11105000.0,15266000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By age,0-17 years old,Visit count,7130000.0,1183000.0,4811000.0,9449000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By age,18-44 years old,Visit count,11901000.0,900000.0,10137000.0,13665000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By age,45-64 years old,Visit count,7686000.0,741000.0,6234000.0,9138000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By age,65+ years old,Visit count,5882000.0,616000.0,4675000.0,7090000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By race/ethnicity,Non-Hispanic white,Visit count,17825000.0,1510000.0,14864000.0,20785000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By race/ethnicity,Non-Hispanic black,Visit count,7878000.0,828000.0,6255000.0,9502000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By race/ethnicity,Hispanic,Visit count,5863000.0,1050000.0,3805000.0,7920000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By race/ethnicity,Non-Hispanic other,Visit count,1034000.0,198000.0,646000.0,1423000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By region,Northeast,Visit count,4272000.0,864000.0,2578000.0,5966000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By region,Midwest,Visit count,8420000.0,1216000.0,6037000.0,10804000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By region,South,Visit count,13836000.0,1804000.0,10299000.0,17372000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By region,West,Visit count,6072000.0,1104000.0,3908000.0,8236000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By metropolitan statistical area (MSA),MSA,Visit count,28495000.0,2557000.0,23482000.0,33507000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By metropolitan statistical area (MSA),Non-MSA,Visit count,4105000.0,768000.0,2600000.0,5610000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By primary payment source,Private insurance,Visit count,8424000.0,756000.0,6941000.0,9906000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By primary payment source,Medicare,Visit count,7046000.0,760000.0,5556000.0,8535000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By primary payment source,Medicaid,Visit count,11042000.0,1302000.0,8491000.0,13593000.0,Yes
2017,By primary diagnosis,1,"1. Symptoms, signs, and abnormal clinical and laboratory findings",By primary payment source,Uninsured,Visit count,2328000.0,389000.0,1564000.0,3091000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,Total,All visits,Visit count,26241000.0,2011000.0,22299000.0,30184000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By sex,Female,Visit count,12259000.0,950000.0,10397000.0,14121000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By sex,Male,Visit count,13983000.0,1157000.0,11715000.0,16250000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By age,0-17 years old,Visit count,8352000.0,1021000.0,6351000.0,10352000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By age,18-44 years old,Visit count,9194000.0,852000.0,7523000.0,10864000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By age,45-64 years old,Visit count,4770000.0,428000.0,3931000.0,5608000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By age,65+ years old,Visit count,3926000.0,464000.0,3017000.0,4836000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By race/ethnicity,Non-Hispanic white,Visit count,15889000.0,1300000.0,13342000.0,18436000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By race/ethnicity,Non-Hispanic black,Visit count,5569000.0,633000.0,4328000.0,6809000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By race/ethnicity,Hispanic,Visit count,3872000.0,655000.0,2588000.0,5155000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By race/ethnicity,Non-Hispanic other,Visit count,912000.0,169000.0,580000.0,1244000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By region,Northeast,Visit count,3370000.0,590000.0,2213000.0,4527000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By region,Midwest,Visit count,6549000.0,891000.0,4802000.0,8296000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By region,South,Visit count,11492000.0,1447000.0,8655000.0,14329000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By region,West,Visit count,4831000.0,864000.0,3138000.0,6524000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By metropolitan statistical area (MSA),MSA,Visit count,22415000.0,2003000.0,18488000.0,26341000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By metropolitan statistical area (MSA),Non-MSA,Visit count,3827000.0,628000.0,2595000.0,5058000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By primary payment source,Private insurance,Visit count,6758000.0,593000.0,5595000.0,7921000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By primary payment source,Medicare,Visit count,3824000.0,419000.0,3002000.0,4646000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By primary payment source,Medicaid,Visit count,9197000.0,1068000.0,7105000.0,11290000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By primary payment source,Uninsured,Visit count,2209000.0,361000.0,1502000.0,2915000.0,Yes
2017,By primary diagnosis,2,2. Injury and poisoning,By primary payment source,Other,Visit count,1526000.0,255000.0,1026000.0,2027000.0,Yes
